20131200|1200026157|M00016|01||01/12/2013||0.00|0.03||||
20131200|1200026157|M00017|01||01/12/2013||0.00|3706.39||||
20131200|1200026157|M00018|01||01/12/2013||3706.39|0.00||||
20131200|1200026157|M00019|01||01/12/2013||0.00|81.48||||
20131200|1200026157|M00020|01||01/12/2013||81.48|0.00||||
20131200|1200026157|M00021|01||01/12/2013||0.00|5.15||||
20131200|1200026157|M00022|01||01/12/2013||5.15|0.00||||
20131200|1200026157|M00023|01||01/12/2013||0.00|1444.64||||
20131200|1200026157|M00024|01||01/12/2013||1444.64|0.00||||
20131200|1200026157|M00025|01||01/12/2013||10.82|0.00||||
20131200|1200026157|M00026|01||01/12/2013||0.00|10.82||||
20131200|1200026157|M00027|01||01/12/2013||0.00|0.00||||
20131200|1200026157|M00028|01||01/12/2013||0.00|0.00||||
20131200|1200026157|M00029|01||01/12/2013||0.00|930.89||||
20131200|1200026157|M00030|01||01/12/2013||930.89|0.00||||
20131200|1200026157|M00031|01||01/12/2013||0.00|40.44||||
20131200|1200026157|M00032|01||01/12/2013||40.44|0.00||||
20131200|1200026157|M00033|01||01/12/2013||0.00|0.00||||
20131200|1200026157|M00034|01||01/12/2013||0.00|0.00||||
20131200|1200026157|M00035|01||01/12/2013||0.62|0.00||||
20131200|1200026157|M00036|01||01/12/2013||0.00|0.62||||
20131200|1200026157|M00037|01||01/12/2013||2.45|0.00||||
20131200|1200026157|M00038|01||01/12/2013||0.00|2.45||||
20131200|1200026157|M00039|01||01/12/2013||0.00|1753.39||||
20131200|1200026157|M00040|01||01/12/2013||1753.39|0.00||||
20131200|1200026160|M00001|01||01/12/2013||0.00|208.19||||
20131200|1200026160|M00002|01||01/12/2013||208.19|0.00||||
20131200|1200026160|M00003|01||01/12/2013||0.00|0.00||||
20131200|1200026160|M00004|01||01/12/2013||0.00|0.00||||
20131200|1200026160|M00005|01||01/12/2013||37.19|0.00||||
20131200|1200026160|M00006|01||01/12/2013||0.00|37.19||||
20131200|1200026160|M00007|01||01/12/2013||0.00|256.01||||
